ext_id,customer_id
R57785967,667966.0
R53488971,121044.0
R58364706,876521.0
R51243485,287008.0
R55140949,237684.0
R58910420,789141.0
R58481387,498140.0
R53777225,285556.0
R51411792,342690.0
R53900160,150427.0
R53784581,361378.0
R59165964,268864.0
R54655443,520500.0
R58753425,843353.0
R55313882,662650.0
R54500632,285108.0
R54618941,828353.0
R55782616,350428.0
R52710059,262743.0
R53149168,265362.0
R59981187,246753.0
R52922502,693821.0
R55800537,532218.0
R57189116,754086.0
R59670128,410985.0
R59464907,742880.0
R58182521,708063.0
R58026263,678445.0
R52394766,143733.0
R57432544,707427.0
R55094974,748287.0
R56118004,490668.0
R57174136,195364.0
R55730511,362558.0
R58718618,504938.0
R58531854,668103.0
R58026196,465801.0
R58627827,234678.0
R55539054,320096.0
R55305223,166053.0
R55883493,800652.0
R57244286,308672.0
R54611796,839538.0
R56409926,846208.0
R53836351,797889.0
R59217466,249707.0
R57640485,353448.0
R54622753,137455.0
R59596913,542242.0
R53372377,554350.0
R54461678,108469.0
R53692420,694244.0
R55979868,243220.0
R57650025,852316.0
R59118361,440037.0
R55742982,622129.0
R55401397,547344.0
R56110571,469198.0
R53479307,304163.0
R51890890,238595.0
R59536149,407523.0
R52660071,582209.0
R52790161,526940.0
R52610820,379267.0
R56711934,477490.0
R52542978,227575.0
R53885515,454367.0
R56975179,592665.0
R52612257,714078.0
R58875335,809787.0
R52264676,539057.0
R53146170,366242.0
R53700322,419728.0
R56967890,410867.0
R56313685,218367.0
R54674446,380181.0
R52788245,754770.0
R57947263,243002.0
R52003816,721428.0
R57416338,648377.0
R51921396,683792.0
R55981573,668278.0
R53063492,440677.0
R55519093,508873.0
R52434477,620344.0
R54657972,448887.0
R59537318,344987.0
R53008044,572242.0
R58936099,749538.0
R58540647,176429.0
R58866006,204900.0
R54444236,307462.0
R58396046,846795.0
R51697862,580602.0
R55696863,725000.0
R59195944,109994.0
R55167231,553345.0
R59721208,672600.0
R51156784,531510.0
R58018371,791881.0
R56868517,630916.0
R57467619,723466.0
R53005803,837508.0
R55631406,321739.0
R53587741,739914.0
R51904376,439368.0
R52136013,633546.0
R54304807,139411.0
R52309023,585672.0
R57747482,319424.0
R52555449,526371.0
R59341081,141101.0
R56831191,392633.0
R55855151,858123.0
R57349176,609070.0
R58731347,630424.0
R53713607,521498.0
R59618569,846688.0
R59527567,166377.0
R59257857,862074.0
R58297276,780914.0
R53431560,547637.0
R52930126,858120.0
R51270256,511335.0
R59188109,269296.0
R55912706,462959.0
R51967438,870163.0
R52285595,111919.0
R51835174,351274.0
R58178220,869597.0
R56174457,414088.0
R53199166,701913.0
R53986258,291253.0
R55626167,135470.0
R51800501,573478.0
R52859363,862959.0
R53342273,469613.0
R57610649,689761.0
R52529636,221698.0
R52619536,657007.0
R53129696,593344.0
R51677566,363513.0
R56731751,371971.0
R52878634,744424.0
R54437704,606915.0
R52823598,451762.0
R53031884,825383.0
R57517483,688194.0
R54728457,706178.0
R57801158,361640.0
R59324463,396081.0
R54908488,206253.0
R59741380,484554.0
R53837165,729254.0
R52528132,508147.0
R52117489,395828.0
R52804729,882326.0
R56733245,653071.0
R56114862,329525.0
R56980016,466872.0
R54690595,753938.0
R57704170,789462.0
R55571945,799809.0
R52880674,542776.0
R53303041,411934.0
R56334862,675522.0
R52133973,122974.0
R52134998,500903.0
R59217533,413912.0
R58705333,670369.0
R55636866,802217.0
R55919995,696634.0
R52151750,892908.0
R55871367,439771.0
R51352944,521599.0
R56258927,205653.0
R58684903,671300.0
R57144702,291583.0
R56918438,235110.0
R58236867,143139.0
R52381558,109632.0
R51915209,633103.0
R55009077,177581.0
R52887149,870136.0
R53174368,654509.0
R53991229,154398.0
R54935517,291154.0
R53639578,310217.0
R59234084,618298.0
R55137271,820329.0
R55362577,418466.0
R53072074,540924.0
R51097457,277400.0
R56043687,320548.0
R57973689,499085.0
R57853943,454544.0
R51669932,805374.0
R58837741,558284.0
R51169389,424380.0
R56632311,213774.0
R59613464,747447.0
R53985099,648420.0
R51517295,471218.0
R55766410,825802.0
R52383129,892944.0
R54105860,773682.0
R56338808,165118.0
R59608426,340622.0
R57959513,850915.0
R57029458,131066.0
R58181218,703030.0
R55220093,526831.0
R52811472,159118.0
R54299156,730998.0
R53324007,876345.0
R53068664,166514.0
R58010804,335412.0
R55329006,231433.0
R58919337,715448.0
R51554688,856911.0
R57976553,788124.0
R54599114,320915.0
R53031137,505557.0
R56272403,259334.0
R51415068,726256.0
R57702532,696345.0
R51775100,720529.0
R58274528,308633.0
R56704846,140720.0
R53766459,754980.0
R51792264,680034.0
R54529041,859208.0
R53154618,449098.0
R51715160,277386.0
R58928733,789051.0
R51641255,765291.0
R54877962,632092.0
R59047464,471757.0
R53252152,167676.0
R57877381,833541.0
R54974749,638741.0
R56268869,777428.0
R59775162,652144.0
R54514396,894115.0
R52022685,287928.0
R57470751,885982.0
R54415626,111447.0
R52287156,296403.0
R51348519,722876.0
R54511867,813588.0
R59585055,173632.0
R53821629,514159.0
R52473709,721333.0
R56070860,494120.0
R59487655,547460.0
R56173988,196356.0
R53854319,430038.0
R56671677,525594.0
R54196316,134529.0
R52389326,686148.0
R53739008,664272.0
R59777403,504262.0
R57685378,122980.0
R55103690,608787.0
R55539255,534795.0
R54311761,430906.0
R53502390,486099.0
R58116173,525313.0
R56822887,809697.0
R59485069,414898.0
R57366752,812359.0
R54352832,239299.0
R53215372,191220.0
R53565539,537211.0
R52719532,728915.0
R55691145,869717.0
R58918724,347088.0
R56980150,360492.0
R53874347,606520.0
R54383884,559231.0
R53466300,676049.0
R52682340,451846.0
R54828309,879010.0
R53642020,403183.0
R55034354,425177.0
R57013252,300715.0
R59455300,238909.0
R58971988,102845.0
R52026976,801765.0
R52806511,175511.0
R57195658,361380.0
R58265410,590503.0
R57251910,252380.0
R51227480,270334.0
R56913534,120520.0
R52709858,384733.0
R57279083,248719.0
R55591973,496104.0
R51012997,328685.0
R52704063,460324.0
R52533113,789423.0
R52364662,674302.0
R59418942,539080.0
R52498373,635885.0
R51626955,200333.0
R51482019,147232.0
R57421376,156805.0
R51101001,586301.0
R53674375,590162.0
R59196423,127116.0
R54155858,426952.0
R57496574,281157.0
R53862154,470132.0
R54335524,710614.0
R59605361,338720.0
R54480058,700567.0
R56225336,344731.0
R59953880,879603.0
R59669036,818041.0
R57693347,363168.0
R53603066,637113.0
R51277545,252566.0
R58985608,747245.0
R53988097,689736.0
R58694989,239004.0
R58828144,258833.0
R53431148,604597.0
R53533529,147429.0
R58695257,339551.0
R51425345,300191.0
R51913226,178851.0
R57754369,464859.0
R51484672,299239.0
R52208558,434524.0
R53861886,137820.0
R58721482,186633.0
R54258899,162314.0
R57045808,812600.0
R58013601,486805.0
R58861246,519410.0
R58008697,743430.0
R58204723,824168.0
R51588547,422809.0
R58357906,172490.0
R51391908,249931.0
R52586032,522068.0
R55638293,223937.0
R58143624,358339.0
R51245803,238295.0
R56858431,692875.0
R52470031,640448.0
R51643161,499011.0
R59139605,582363.0
R57230455,302425.0
R58334200,826807.0
R51421801,177497.0
R52461382,800857.0
R55628954,616385.0
R54409027,603070.0
R58855863,873483.0
R55488175,585490.0
R59385150,261757.0
R53634865,371789.0
R53937965,490909.0
R54568541,373928.0
R58982888,688910.0
R53271500,677158.0
R58260908,507457.0
R56771730,351742.0
R58504336,669216.0
R52463633,700176.0
R52687244,390631.0
R52799691,722206.0
R52938373,517591.0
R55640400,162172.0
R57280242,416836.0
R54601710,629493.0
R56186104,854077.0
R52641537,706579.0
R51893821,271834.0
R51731232,542228.0
R55993220,887850.0
R51116259,319644.0
R51617492,717704.0
R53367942,461898.0
R53666540,560462.0
R57664536,252780.0
R55295080,536052.0
R53997148,870573.0
R58221743,367717.0
R58661197,508119.0
R55736440,638442.0
R55172892,284272.0
R53511451,868599.0
R52694322,533169.0
R59016258,826605.0
R58978875,882963.0
R59719168,344227.0
R59780736,500264.0
R56546548,272093.0
R53565596,886435.0
R51724767,806150.0
R54250327,646092.0
R53779811,365846.0
R51705084,142308.0
R55385737,193634.0
R56023602,531726.0
R55810479,670209.0
R56213565,487445.0
R58432615,113483.0
R56148654,226584.0
R55155048,655476.0
R54529654,611727.0
R58686876,116912.0
R58570071,320061.0
R53707343,693987.0
R58175701,796745.0
R53707132,533063.0
R54789020,502078.0
R55731201,382459.0
R59173320,645572.0
R53944373,358698.0
R52848386,787564.0
R55418427,643103.0
R51218285,425135.0
R55383017,243972.0
R53817405,482866.0
R53079698,302184.0
R53922774,447604.0
R55577874,636708.0
R52736207,841533.0
R52001029,410828.0
R57228683,534336.0
R59506112,269070.0
R57635514,282339.0
R54420118,169852.0
R52248336,668658.0
R53269326,604675.0
R53987762,442710.0
R56597705,351769.0
R51963358,318667.0
R57332826,595705.0
R55524553,341879.0
R52032148,269887.0
R58717325,773254.0
R51809294,730342.0
R58832301,642993.0
R59619115,517266.0
R52044073,125036.0
R57993027,400668.0
R58105484,591521.0
R51253504,677287.0
R59192323,388769.0
R55526181,779809.0
R59241229,822238.0
R54584402,842899.0
R51502315,542398.0
R54573847,794313.0
R58921042,113242.0
R53366994,539600.0
R53179962,404082.0
R59517692,641382.0
R59114482,103069.0
R57733192,425399.0
R58534383,562328.0
R57172565,428627.0
R55925857,837861.0
R56467414,787630.0
R51086624,744727.0
R58422539,197570.0
R54904321,798280.0
R52728248,520539.0
R53501576,555241.0
R56697969,884096.0
R56939960,413647.0
R58459520,429671.0
R57046153,371750.0
R55083662,709132.0
R55426664,540085.0
R51121498,309389.0
R51232528,534753.0
R57416539,250071.0
R58211255,391507.0
R53957916,326566.0
R59423300,488170.0
R51925017,881926.0
R51898169,660744.0
R51312084,415390.0
R59040711,521092.0
R56436007,823094.0
R54452617,420361.0
R53552599,283781.0
R55221041,108800.0
R59009247,457366.0
R52300230,855386.0
R59401289,322801.0
R52718842,341766.0
R53795960,290882.0
R54940153,746640.0
R58715074,569656.0
R51505514,399035.0
R53869577,653287.0
R52538074,675614.0
R55637000,680505.0
R51769516,385118.0
R59995497,806595.0
R57706967,735236.0
R57566111,130347.0
R51655967,897197.0
R52658232,865842.0
R51682470,454076.0
R51113328,347786.0
R51069805,259078.0
R59093975,817877.0
R54982115,539540.0
R51030037,197943.0
R56542324,232565.0
R57471029,846999.0
R58992907,487835.0
R56821105,240533.0
R54807132,185163.0
R59824135,846303.0
R56686724,798904.0
R52622802,367986.0
R58034309,646102.0
R51133835,276538.0
R51621783,493027.0
R53105990,798197.0
R53354255,528820.0
R51618986,633951.0
R51728100,336873.0
R59339108,797630.0
R59277875,168512.0
R57509571,144113.0
R52900424,746758.0
R57041450,399500.0
R56653622,841537.0
R57165755,879517.0
R56315926,327695.0
R59190695,210154.0
R53361812,377541.0
R53462612,868649.0
R55427210,499302.0
R51959345,237136.0
R54410454,547693.0
R56718734,747458.0
R52673681,563414.0
R59085393,843760.0
R59645273,503463.0
R55581006,727700.0
R52705021,438433.0
R55001587,474757.0
R53120424,222140.0
R56207559,136119.0
R58656293,402872.0
R57857832,281248.0
R52385380,719522.0
R59761398,593802.0
R59431671,125018.0
R58002768,128578.0
R57391128,811001.0
R56469866,288119.0
R58039548,429512.0
R54089098,179456.0
R56056081,551677.0
R58300217,773247.0
R58202137,791384.0
R53082428,730080.0
R57931794,366263.0
R51264873,190302.0
R56761041,124873.0
R52394565,653542.0
R55583056,287168.0
R59612094,775323.0
R51811190,684994.0
R59134088,669571.0
R59065097,839087.0
R58534517,295158.0
R54603137,155372.0
R52306092,792661.0
R51195614,716149.0
R54518687,417037.0
R51650460,580320.0
R52257531,334983.0
R53561382,369316.0
R51866504,609441.0
R54626431,652891.0
R58970417,382492.0
R55414826,329350.0
R57218339,676598.0
R58699337,698253.0
R57503441,206855.0
R58510744,444681.0
R57689180,378579.0
R52253240,732723.0
R54643193,388284.0
R53552723,258163.0
R54633998,264097.0
R55912984,648144.0
R59626471,572474.0
R55419864,610281.0
R59920376,586704.0
R56887855,728779.0
R59311724,191005.0
R57070539,242631.0
R55361897,157094.0
R53917458,632134.0
R54955612,567891.0
R52684725,374630.0
R58900468,424930.0
R57723920,758720.0
R51034941,634582.0
R57340661,182538.0
R57016662,110485.0
R53696788,674175.0
R52680702,572613.0
R58816631,749849.0
R58133883,436308.0
R52276802,656162.0
R53982915,600985.0
R54684264,617652.0
R58561958,825142.0
R54554164,824417.0
R52539913,404570.0
R59633626,719720.0
R58548070,477037.0
R52951447,556721.0
R56063035,619380.0
R56723715,718032.0
R51717813,819408.0
R56758244,291451.0
R53829876,631743.0
R54373406,287273.0
R52980124,332435.0
R55442478,750381.0
R55578698,409947.0
R55003972,808889.0
R56638575,330795.0
R58922469,617382.0
R59737558,472203.0
R54843701,859049.0
R53651282,761176.0
R51120272,297746.0
R53591764,652795.0
R58439492,850659.0
R52097950,752952.0
R52916918,433263.0
R53043196,674756.0
R56029176,696247.0
R53445937,349434.0
R53301738,447208.0
R52419430,495243.0
R52172525,431594.0
R51215699,230468.0
R58940313,785130.0
R59935768,592098.0
R51758894,317306.0
R58171142,478629.0
R59128849,558977.0
R56626305,782087.0
R59146894,497323.0
R57279016,230178.0
R53136094,434056.0
R59402113,728026.0
R51565866,468330.0
R53928904,751727.0
R58312534,876633.0
R52789203,324276.0
R57825678,488107.0
R51900219,465071.0
R55744821,584915.0
R56094834,781164.0
R59708278,123260.0
R53625201,389788.0
R59344290,483848.0
R54706332,405037.0
R58979622,752008.0
R55543623,249016.0
R55107636,587633.0
R54237320,498689.0
R52472493,564272.0
R54822390,591782.0
R57990173,322041.0
R56297402,195514.0
R58676934,340430.0
R56195510,449481.0
R51596573,440274.0
R51351450,457821.0
R58303751,241904.0
R56658181,112045.0
R53837979,777893.0
R54169679,744724.0
R53198342,677399.0
R51965743,165626.0
R51782801,264783.0
R57594922,524691.0
R54037137,785099.0
R56315179,857309.0
R57886911,436405.0
R51128653,766406.0
R51516682,455018.0
R59013327,214911.0
R59312069,135511.0
R57933834,283907.0
R54551712,199248.0
R55855908,635285.0
R56270229,450170.0
R54400579,479827.0
R53112388,837173.0
R58130952,213228.0
R52213529,791391.0
R58180873,775939.0
R56372466,801938.0
R56625635,659935.0
R52139969,775778.0
R58058618,880845.0
R57958766,404568.0
R52486582,825432.0
R59701458,110456.0
R59231900,536622.0
R54669753,400943.0
R55537617,237179.0
R59254859,696129.0
R52563964,598727.0
R57518220,603472.0
R56614869,525737.0
R51264940,685383.0
R56715746,648441.0
R51064221,179141.0
R51390059,527904.0
R56587897,788760.0
R55355556,888934.0
R52324894,667006.0
R58318597,772355.0
R51037862,402032.0
R53560290,631981.0
R53893283,338763.0
R53771363,103348.0
R52624986,195867.0
R56606967,747465.0
R58711597,829654.0
R51193909,204220.0
R53322781,590256.0
R59352115,808835.0
R52589643,674174.0
R54892071,867786.0
R54980477,471840.0
R52170619,832670.0
R55167777,555149.0
R54557296,668057.0
R54887033,874222.0
R53163334,507293.0
R53201896,805691.0
R55740999,123159.0
R55913664,671667.0
R51725303,615467.0
R52038077,292734.0
R54633854,434797.0
R56444934,295308.0
R52476171,865676.0
R52273258,587151.0
R59286668,375242.0
R52885310,142060.0
R52681047,294192.0
R53873533,750489.0
R58608134,198654.0
R54865846,757450.0
R57340316,778684.0
R56246111,552964.0
R52618511,416575.0
R51829523,461919.0
R57983631,490465.0
R54443958,803504.0
R55915714,854921.0
R54440357,742992.0
R56009972,178180.0
R53644060,887811.0
R55421425,775077.0
R59256219,747556.0
R59451766,590661.0
R57443300,758907.0
R55083260,412121.0
R58460813,328112.0
R56822877,133224.0
R56000375,345747.0
R56148778,631417.0
R55906241,240774.0
R53823669,263819.0
R55895140,143959.0
R56056828,831385.0
R51742956,487113.0
R56942278,282201.0
R58361641,638616.0
R56678286,664910.0
R56864015,545504.0
R54675749,176016.0
R54264493,803954.0
R53377348,204723.0
R54633988,632039.0
R59576004,233717.0
R53554294,557142.0
R53824225,843384.0
R52391701,608778.0
R57751850,481328.0
R57188158,437939.0
R55739850,694069.0
R53860114,829886.0
R52435713,293766.0
R52422763,647309.0
R56820358,534831.0
R51448773,147278.0
R51220268,753923.0
R59472876,142480.0
R55653551,656937.0
R55237736,296291.0
R56257155,127532.0
R53432173,802647.0
R56723772,240946.0
R59969205,700384.0
R52315555,274739.0
R52187448,807183.0
R55576993,721364.0
R54273554,667761.0
R52976781,214052.0
R54043545,505774.0
R59338150,567346.0
R56055612,145241.0
R51857108,152937.0
R54221918,386327.0
R54239762,367377.0
R57590631,799033.0
R54705106,468606.0
R56858029,322582.0
R55475781,675864.0
R58611678,302112.0
R51447212,387050.0
R57275137,173759.0
R52532691,225495.0
R51186419,594258.0
R53861407,489967.0
R54318571,218723.0
R54151088,533962.0
R54869457,247572.0
R58810702,367480.0
R58468849,311973.0
R54497222,337499.0
R52793149,666361.0
R57551188,807835.0
R59921525,704826.0
R58360894,701903.0
R54640262,457122.0
R58505773,103685.0
R53102446,593029.0
R58498618,366004.0
R51562925,844443.0
R59122719,825801.0
R57995479,509876.0
R53264546,161325.0
R53890429,208133.0
R56152456,488707.0
R55664106,310767.0
R51578873,715767.0
R51381286,707112.0
R59079953,556782.0
R56878670,497692.0
R51006331,315587.0
R53852624,283084.0
R56176172,662019.0
R59893739,653737.0
R59062923,557749.0
R54097479,445822.0
R54250394,153236.0
R54816605,786474.0
R59197093,881182.0
R59564903,539974.0
R54346836,542358.0
R57497723,860556.0
R53122273,751151.0
R52287491,218169.0
R51874272,855022.0
R51213448,842362.0
R51739335,857457.0
R57431586,160784.0
R55266604,804414.0
R56119776,358432.0
R59818685,354775.0
R59534799,725581.0
R54390905,613573.0
R57958220,625903.0
R59637917,719522.0
R51630978,621801.0
R59618368,615542.0
R59483029,760138.0
R51664961,782039.0
R56755926,296284.0
R53846762,739052.0
R54450567,174059.0
R52788925,514836.0
R53283003,585114.0
R58521711,590748.0
R54976253,394199.0
R54311617,100116.0
R54101780,416953.0
R59168493,681952.0
R53033043,665927.0
R54075210,462544.0
R53635900,670129.0
R59772030,869928.0
R54629151,531173.0
R54428978,699214.0
R57517272,721816.0
R58724480,752012.0
R51709442,648809.0
R59854852,459523.0
R55900245,288132.0
R55356581,519666.0
R54239149,861815.0
R53023235,439274.0
R59150371,214187.0
R54369728,402316.0
R59773380,152943.0
R52082079,595004.0
R58289786,147924.0
R57780594,520470.0
R51091461,518897.0
R53486117,412079.0
R55377011,323335.0
R57799463,861427.0
R52124989,230297.0
R53382587,280209.0
R56880777,807382.0
R53832117,514080.0
R55626301,131272.0
R52434487,214426.0
R58447873,782415.0
R54556817,220561.0
R55418571,393581.0
R56346777,659798.0
R53442326,417550.0
R58308789,782099.0
R53780836,880625.0
R58686407,846326.0
R58208937,875375.0
R52102298,861184.0
R59704255,376094.0
R58613795,288296.0
R52681449,412757.0
R53834569,150973.0
R53087389,118274.0
R51801938,634759.0
R57310490,600996.0
R55887583,331747.0
R51233610,256436.0
R59905865,152621.0
R57636807,201554.0
R58012576,786461.0
R53749094,589934.0
R51981480,622342.0
R54537067,566704.0
R55497849,774544.0
R57567203,347218.0
R58690487,639686.0
R54762383,762203.0
R54765716,405167.0
R59828627,197676.0
R59111417,840432.0
R57405361,832009.0
R53213600,445970.0
R54184123,847244.0
R52107202,183185.0
R55823208,199148.0
R56685019,804770.0
R58801095,861259.0
R55558124,396293.0
R51528128,507153.0
R58804850,204911.0
R53227431,368158.0
R54444169,629944.0
R54013699,799999.0
R54096263,294160.0
R59663519,125218.0
R58283187,205017.0
R59870857,188913.0
R52015808,790058.0
R58737410,850025.0
R53863380,260216.0
R52813244,476586.0
R56781394,394620.0
R55785614,881927.0
R53501231,610846.0
R57184758,771305.0
R54681735,544131.0
R52817545,852574.0
R57569176,383463.0
R58398297,339811.0
R52377334,162695.0
R55859174,591051.0
R53029154,698678.0
R57799051,155209.0
R53666004,183941.0
R51737841,691081.0
R57608877,268468.0
R51758549,360836.0
R54744740,197264.0
R52492789,264418.0
R55241270,590641.0
R59266027,853918.0
R58384255,288411.0
R53254805,599428.0
R58717114,559684.0
R56828873,395819.0
R53623295,207568.0
R55583602,321759.0
R59067760,718996.0
R51467987,852221.0
R56776289,708770.0
R58866150,235558.0
R53990204,494039.0
R52900635,773350.0
R51474730,461112.0
R58318674,613131.0
R55595852,558420.0
R55117722,719318.0
R54755362,234879.0
R55078011,420675.0
R57215820,412355.0
R51307180,809276.0
R51752553,321571.0
R54621604,368604.0
R55004384,233027.0
R56743053,643127.0
R58574218,448079.0
R54454925,204262.0
R54760946,457242.0
R58630624,161868.0
R51830270,783366.0
R53694949,818410.0
R59256085,114601.0
R51719853,273322.0
R54767555,658252.0
R53896214,113847.0
R58373901,648412.0
R56735419,437243.0
R55505138,738158.0
R54256658,716953.0
R56153213,587452.0
R55003771,135424.0
R58406055,196924.0
R52170418,527768.0
R57706756,509012.0
R52094808,677772.0
R55073988,484915.0
R53188199,408340.0
R51519268,309826.0
R54347583,564384.0
R53520857,497649.0
R53238877,441897.0
R52947769,883895.0
R54481294,599596.0
R59426432,170730.0
R52765229,124451.0
R52012599,843017.0
R53330683,156244.0
R53860928,368718.0
R55636789,574409.0
R58709212,830947.0
R51138729,206688.0
R56957938,649264.0
R51698743,869676.0
R55737321,687602.0
R55016778,834949.0
R54916993,602631.0
R52324817,289956.0
R53992120,743009.0
R59172707,191843.0
R57664871,810494.0
R53008456,435134.0
R59896938,789623.0
R53166064,307643.0
R57035186,545847.0
R52932377,355964.0
R59975335,470461.0
R56345283,336635.0
R58158681,887688.0
R59644660,271597.0
R59048278,635321.0
R59268881,845460.0
R58833316,685378.0
R57832565,552961.0
R51274279,820445.0
R55042802,725281.0
R51256569,827883.0
R59149758,260125.0
R53297380,850128.0
R58783529,744233.0
R53436464,654518.0
R57754982,544619.0
R56947326,289492.0
R59804576,737395.0
R53462622,312547.0
R57341542,289214.0
R51946874,564385.0
R56235010,756824.0
R56568894,280261.0
R55478089,797205.0
R51701808,125082.0
R58809687,896863.0
R52146032,135655.0
R56677740,432868.0
R51900085,802999.0
R57363476,530999.0
R54533523,301626.0
R56955764,316172.0
R55506977,582646.0
R53974889,174418.0
R52374949,499121.0
R51772581,354159.0
R51494135,732568.0
R58927718,403504.0
R52413846,672220.0
R52095354,445575.0
R58215958,575756.0
R52876728,751011.0
R56759403,297298.0
R57179576,139596.0
R57204977,477716.0
R52432504,664097.0
R51502114,392258.0
R55092656,351336.0
R55884575,205668.0
R58344822,103468.0
R57245780,382926.0
R59121627,714287.0
R54702711,439084.0
R54113216,652126.0
R58930649,239775.0
R59523152,268250.0
R56894119,689953.0
R51428889,425616.0
R58865805,542798.0
R54594967,627183.0
R58425336,658828.0
R59588254,384126.0
R54451391,114925.0
R51907307,635459.0
R59806415,260139.0
R57516870,874918.0
R57349377,459301.0
R52072951,325167.0
R52147737,716237.0
R55704085,857790.0
R56631487,502614.0
R59940873,398124.0
R56858575,593206.0
R55068002,837042.0
R51439789,364387.0
R55133248,464463.0
R59155342,347445.0
R58653305,161786.0
R53721231,102232.0
R57052896,607910.0
R54434639,404722.0
R59250290,239575.0
R53581946,545059.0
R56662894,580083.0
R59300221,243265.0
R59413894,151221.0
R51650450,413714.0
R52328572,581936.0
R55966037,108470.0
R53770827,630753.0
R56379209,603409.0
R58915458,426248.0
R59824269,871914.0
R59119798,343562.0
R52561502,840306.0
R58648736,483623.0
R58287813,489799.0
R56700967,757062.0
R53635009,655434.0
R54263200,189870.0
R59514091,453133.0
R59841500,765562.0
R56110715,500151.0
R52579145,487372.0
R58818671,144970.0
R56699185,342927.0
R52617841,427542.0
R57330652,171800.0
R56726224,252230.0
R51032546,804982.0
R59252876,205172.0
R51173000,443161.0
R53747188,767015.0
R53302495,524665.0
R53452067,586892.0
R58716511,227944.0
R57912657,740291.0
R56110648,617154.0
R52603809,755308.0
R58403124,480719.0
R56150761,602719.0
R55606216,542643.0
R55599463,478656.0
R52860110,404169.0
R52728995,676780.0
R51543118,696613.0
R53311690,723628.0
R55758920,347174.0
R56546615,103470.0
R54134671,801576.0
R54839899,488328.0
R53433744,399519.0
R51131584,286569.0
R59150716,516675.0
R52440952,418567.0
R52369030,206695.0
R51101547,178151.0
R55185286,204877.0
R54608654,799350.0
R54975774,640600.0
R58870374,645476.0
R51778098,459222.0
R51547332,848391.0
R58369074,658252.0
R54552402,572299.0
R58486157,678521.0
R54086455,404380.0
R58815405,120058.0
R57616444,583348.0
R56360273,700892.0
R54359431,585812.0
R59516409,820057.0
R57188915,778435.0
R53871349,856718.0
R54519980,804844.0
R51000134,815410.0
R59836050,343035.0
R51165165,435103.0
R56754566,359902.0
R53348058,148471.0
R59729110,349063.0
R55559005,884956.0
R54470997,521105.0
R59606031,246067.0
R59538199,325250.0
R56977554,880779.0
R59768553,696334.0
R56408690,304289.0
R57711660,453830.0
R53926462,637939.0
R54375369,755011.0
R54610359,612048.0
R53128336,794491.0
R58273312,398245.0
R53067984,746687.0
R59541465,124176.0
R56572783,899828.0
R56352438,373647.0
R53805835,326740.0
R54160685,401846.0
R57992012,830511.0
R51069671,309256.0
R51313032,572863.0
R57239104,261851.0
R55617729,461438.0
R54726417,121707.0
R56960323,338325.0
R56684473,184042.0
R51367790,168505.0
R58016187,248769.0
R52453413,151211.0
R55857814,424909.0
R51262488,327908.0
R51521586,217455.0
R53876253,784615.0
R59727750,877702.0
R51126000,677829.0
R57589740,537879.0
R51080437,834332.0
R55798142,365270.0
R56226438,198943.0
R56932748,840031.0
R51622262,633433.0
R52709513,568296.0
R51320254,742735.0
R55189376,581748.0
R57318315,150784.0
R55395612,714620.0
R54372314,866255.0
R57565220,515667.0
R54146596,350749.0
R53850785,337599.0
R58756691,385197.0
R53593804,669998.0
R57034841,570683.0
R56411487,610819.0
R59887542,574695.0
R52752155,440638.0
R56650557,315853.0
R53246913,352829.0
R59979358,642970.0
R54075421,376021.0
R54243574,300145.0
R58560742,144006.0
R55039057,890516.0
R51885574,868609.0
R58818058,442012.0
R57582317,853272.0
R53567301,793663.0
R53828851,600019.0
R55500569,805650.0
R59117547,297885.0
R54985304,313396.0
R58565090,698294.0
R54940431,595682.0
R56217511,690564.0
R53672191,117489.0
R53232000,340376.0
R53329400,406530.0
R55229087,113928.0
R56824237,112845.0
R58336853,548206.0
R59936649,313010.0
R59207045,631171.0
R52880818,217079.0
R54937433,785229.0
R53854731,244393.0
R58007193,801743.0
R56765667,192270.0
R54816806,198348.0
R52993476,451672.0
R55119149,409329.0
R55177173,485647.0
R58246876,143848.0
R51055227,107888.0
R58349458,878964.0
R57244688,611380.0
R56329010,177613.0
R54940555,380337.0
R53017986,331282.0
R54322316,152698.0
R51187089,895683.0
R52970306,727151.0
R54543331,778131.0
R58893256,327068.0
R57613101,607859.0
R54355140,462736.0
R54780974,292422.0
R57402641,521441.0
R59147383,235657.0
R59404287,695251.0
R52221096,696151.0
R53056270,869173.0
R58592196,190228.0
R58891139,597067.0
R57017208,357190.0
R56829017,772849.0
R58797963,636643.0
R59058555,517688.0
R57672706,592235.0
R58001264,536045.0
R56958561,294069.0
R58420355,528979.0
R57550029,426501.0
R58170328,716715.0
R57963737,762043.0
R59681229,440210.0
R54041284,644045.0
R52587804,265784.0
R54849027,673352.0
R57736870,894859.0
R53408400,366047.0
R52690721,646276.0
R54257616,814514.0
R54473047,347105.0
R56872664,386747.0
R56201918,742367.0
R51407367,568145.0
R54748150,445769.0
R55041087,219090.0
R54721858,549927.0
R55533269,181495.0
R58046626,302612.0
R58856610,215951.0
R55295358,522769.0
R52004017,274429.0
R51673342,103574.0
R53591285,114348.0
R51703101,513858.0
R55701633,283216.0
R56773023,215003.0
R51624982,340339.0
R54294530,372617.0
R55247668,172967.0
R51793624,528286.0
R55934650,469147.0
R58417913,309161.0
R51004760,379372.0
